id;name;category;status;area_m2;registry_id;wave;geometry_type
689724416;Проезд парковка у Линкора от ул. Авиаконструктора Микояна;4 категория;Утвержден;14002.3;132953192200001;?;Polygon
689738931;Местный проезд за ТЦ «Авиапарк»;4 категория;Утвержден;14232.39;132074866300001;?;Polygon
689745536;Парковка на 2-й Магистральной у дома 8;4 категория;Утвержден;1751.52;123771530900001;?;Polygon
692179795;Подъездной путь от Хорошевского шоссе до ул. Зорге вл. 7Б;4 категория;Утвержден;3645.0;132074880700001;?;Polygon
692179961;Проезд к платформе «Зорге»(Новопесчаная), прилегающая к платформе;4 категория;Утвержден;1521.4944;132074886700001;?;Polygon
692881700;Раздельная улица;4 категория;Утвержден;4806.2;132074901100001;?;Polygon
692881700;Раздельная улица;4 категория;Утвержден;4806.2;132074901100001;?;Polygon
696585917;Ул.Автомоторная д.6;4 категория;Утвержден;4206.98;117133412800001;?;Polygon
696590030;Ул.Автомоторная д.5;4 категория;Утвержден;1473.2316;117139667900001;?;Polygon
696603172;Территория от м.Водный стадион (Северный вестибюль) до Конаковского проезда;4 категория;Утвержден;6690.18;133107393100001;?;Polygon
696650686;Ленинградское шоссе д.58;4 категория;Утвержден;2526.36;107551927800001;?;Polygon
696723989;Проезд к Российскому подарку от ул. Зорге;4 категория;Утвержден;5691.09;132074876300001;?;Polygon
696778992;Проезд от 4-й Магистральной ул. к Росгеофонду;4 категория;Утвержден;1330.0547;132074887100001;?;Polygon
701391882;Проезд Березовой Рощи напротив д. 10;4 категория;Утвержден;1796.53;132074886500001;?;Polygon
701392862;Тупик, Зорге 7 Б с.1;4 категория;Утвержден;3250.15;116220534400001;?;Polygon
701506197;Въезд на стройгородок с Хорошевского шоссе;4 категория;Утвержден;8190.44;132074871900001;?;Polygon
702256433;Проезд от 3-й Магистральной ул. До 1-й Магистральной ул.;4 категория;Утвержден;2565.9;132074884300001;?;Polygon
708032410;Проезд от ул. С. Ковалевской до ул. Учинская;4 категория;Утвержден;1435.61;112679769700001;?;Polygon
708061019;Площадка на пересечении ул. Лобненская и Дмитровского ш.;4 категория;Утвержден;668.326;123754986300001;?;Polygon
708071607;Проезд от ул. С. Ковалевской до ул. Лобненская, 9Ас1 (к зданию мировых судей);4 категория;Утвержден;625.47;125304557600001;?;Polygon
713680012;Яхромский проезд (район Дмитровский);4 категория;Утвержден;13704.36;132074859300001;?;Polygon
721910820;ТПУ ЦСКА Жилищник Хорошевский;9 категория;Утвержден;14428.07;132423933700001;?;Polygon
740724327;улица Асеева;4 категория;Утвержден;8942.19;124937600200001;?;Polygon
743031382;Лихоборская набережная,Лихоборская набережная от4-го Лихачёвского переулка до свалки;4 категория;Утвержден;23772.49;132074854500001;?;Polygon
743155113;СВХ. Разворотная эстакада на участке от улицы Фестивальная до Дмитровского шоссе;4 категория;Утвержден;10296.28;132074894500001;?;Polygon
743160645;Проезд от Лихоборской набережной к очистным сооружениям №2;4 категория;Утвержден;2336.57;132074858300001;?;Polygon
747659886;Маршала Судца улица;4 категория;Утвержден;6765.588;124944555200001;?;Polygon
752841575;Проектируемый проезд №6196;4 категория;Утвержден;6514.2;132062446500001;?;Polygon
753112476;ТПУ «Стрешнево»;4 категория;Утвержден;7412.93;131558544500001;?;Polygon
753143116;Станционная улица (Тимирязевский район);3 категория;Утвержден;8873.13;132074895100001;?;Polygon
753252664;Нарвская улица (Войковский район);3 категория;Утвержден;11144.47;125325330100001;?;Polygon
753910184;Проезд к сухой снегосвалке со стороны Московской окружной ж.д. (Черепановых проезд д. 23А);4 категория;Утвержден;5577.45;108647855900001;?;Polygon
753911979;Проезды от Кронштадтского бульвара д. 35а до Кронштадтского бульвара и Смольной улицы;4 категория;Утвержден;5181.72;117042539300001;?;Polygon
753911979;Проезды от Кронштадтского бульвара д. 35а до Кронштадтского бульвара и Смольной улицы;4 категория;Утвержден;5181.72;117042539300001;?;Polygon
753913983;4-й Лихачевский переулок;4 категория;Утвержден;24575.2;132074854300001;?;Polygon
753913983;4-й Лихачевский переулок;4 категория;Утвержден;24575.2;132074854300001;?;Polygon
753930590;Проезд от Верхней аллеи до Дмитровского шоссе (Дмитровское шоссе 47 к.2);4 категория;Утвержден;1151.64;132074899900001;?;Polygon
753970186;Проезд от ул. Базовская 3с.1 до ул. Базовская 15к.11 (пр. пр. 4370);4 категория;Утвержден;23631.1;133363692200001;?;Polygon
754127963;2-й Амбулаторный проезд;4 категория;Утвержден;16066.9567;124931802000001;?;Polygon
754377899;Дмитровское ш. д.79-85 , подъездные пути;4 категория;Утвержден;11544.2413;105508117900001;?;Polygon
754377899;Дмитровское ш. д.79-85 , подъездные пути;4 категория;Утвержден;11544.2413;105508117900001;?;Polygon
754377899;Дмитровское ш. д.79-85 , подъездные пути;4 категория;Утвержден;11544.2413;105508117900001;?;Polygon
754377899;Дмитровское ш. д.79-85 , подъездные пути;4 категория;Утвержден;11544.2413;105508117900001;?;Polygon
754378836;Дмитровское ш., д. 71, подъездные пути у ОАО «ЦНИТИ» и ОАО «Бак Ява»;4 категория;Утвержден;5034.67;105508116700001;?;Polygon
754379044;Краснополянская ул., вл.10 , проезд от Бусиновского проезда к ОАО «Мясопром-Коровино»;4 категория;Утвержден;10493.06;132074868700001;?;Polygon
754379531;Краснополянская улица;4 категория;Утвержден;31722.31;132074861800001;?;Polygon
754380161;Новая улица;4 категория;Утвержден;14090.16;132074866500001;?;Polygon
754380161;Новая улица;4 категория;Утвержден;14090.16;132074866500001;?;Polygon
754380161;Новая улица;4 категория;Утвержден;14090.16;132074866500001;?;Polygon
754381063;Проезд от Пяловской ул. до Ивана Сусанина ул.;4 категория;Утвержден;29122.26;127200084900001;?;Polygon
754382230;Пяловская улица;3 категория;Утвержден;16278.05;112486539700001;?;Polygon
754383400;улица Бусиновская Горка;3 категория;Утвержден;26780.95;132074862100001;?;Polygon
754774867;Фармацевтический проезд;4 категория;Утвержден;14123.09;130692755900001;?;Polygon
754779882;улица Лихоборские Бугры;4 категория;Утвержден;10733.93;130692755500001;?;Polygon
757152892;Территория проезда вокруг Академии хорового искусства имени В.С. Попова;4 категория;Утвержден;10148.9;132074891500001;?;Polygon
757155807;Валдайский проезд;4 категория;Утвержден;19179.36;132078044500001;?;Polygon
757167368;Проезд к гаражам от северного вестибюля ст. метро «Речной вокзал»;4 категория;Утвержден;4841.46;125043212800001;?;Polygon
789337606;ТПУ Тимирязевская Жилищник Тимирязевский;9 категория;Утвержден;10314.3192;132426176800001;?;Polygon
789338230;ТПУ Дмитровская;4 категория;Утвержден;2741.7404;132074899300001;?;Polygon
790307032;ТПУ Петровско-Разумовская (Люблинско-Дмитровская линия);4 категория;Утвержден;3094.73;132074898700001;?;Polygon
790307032;ТПУ Петровско-Разумовская (Люблинско-Дмитровская линия);4 категория;Утвержден;3094.73;132074898700001;?;Polygon
790307032;ТПУ Петровско-Разумовская (Люблинско-Дмитровская линия);4 категория;Утвержден;3094.73;132074898700001;?;Polygon
790307032;ТПУ Петровско-Разумовская (Люблинско-Дмитровская линия);4 категория;Утвержден;3094.73;132074898700001;?;Polygon
794104359;Проезд от Дмитровского шоссе до Коровинского шоссе;2 категория;Утвержден;1405.03;123375257100001;?;Polygon
794680693;Проезд до дома 23Б по Ленинградскому шоссе;4 категория;Утвержден;2869.2081;129598677500001;?;Polygon
805766376;Съезд с 3-го Нижнелихоборского проезда на Северо-Восточную хорду;2 категория;Утвержден;4572.27;133493101600001;?;Polygon
809267299;Съезд №6( Левоповоротный съезд с Северной рокады из центра на Большую Академическую улицу, правоповоротный съезд с Северной рокады из области на Большую Академическую улицу;2 категория;Утвержден;13238.37;106097846800001;?;Polygon
810162936;Валаамская улица;4 категория;Утвержден;23488.21;132074891700001;?;Polygon
810162936;Валаамская улица;4 категория;Утвержден;23488.21;132074891700001;?;Polygon
814052668;улица Святослава Федорова;4 категория;Утвержден;5232.88;132070174500001;?;Polygon
871028684;Улица Алабяна Разворотный участок (АВД САО);4 категория;Утвержден;10500.36;131690746500001;?;Polygon
871599900;улица Михаила Якушина;4 категория;Утвержден;2746.5395;129598538900001;?;Polygon
883421444;Мирской проезд;4 категория;Утвержден;1042.0186;132074904500001;?;Polygon
885733945;Улица Алабяна прямой ход (АВД САО);3 категория;Утвержден;8077.93;131697687000001;?;Polygon
886832264;Проезд от 8-го Новоподмосковного переулка вдоль дома 15 к.1 по Большой Академической ул.;4 категория;Утвержден;1910.17;100206116900001;?;Polygon
889135460;улица Игоря Численко;4 категория;Утвержден;2877.1777;129598384400001;?;Polygon
895550577;ул.800-летия Москвы д.5 корп.3 (Межквартальный проезд);4 категория;Утвержден;1272.59;132311639800001;?;Polygon
896195952;Дубнинская д 79 корп.2 автопарковка;4 категория;Утвержден;3841.44;123590555600001;?;Polygon
896195952;Дубнинская д 79 корп.2 автопарковка;4 категория;Утвержден;3841.44;123590555600001;?;Polygon
896385595;Автостоянка у ТД ВИСТИ;4 категория;Утвержден;1967.39;132074853700001;?;Polygon
901875129;улица Чавеса;4 категория;Утвержден;2830.71;132074883500001;?;Polygon
903721967;Ул. Коптевская вл 71 автостоянка;4 категория;Утвержден;2828.28;111241616900001;?;Polygon
903722399;Нарвская улица, 2с37 автостоянка;4 категория;Утвержден;1927.88;102923944300001;?;Polygon
903739596;Михалковская улица, 65к1с2 подъезд к диспансеру;4 категория;Утвержден;4093.3719;125085003800001;?;Polygon
903766419;Проезд от ул. Академика Ильюшина до Кочновского проезда;4 категория;Утвержден;4268.05;123398496300001;?;Polygon
903820014;ул. Петрозаводская д.24Б (ООО «Крона» ТЦ «Ховрино»);4 категория;Утвержден;3245.53;129598679500001;?;Polygon
904194612;Проезд от д. 5 к.3 до д. 11 по 3-й Радиаторской улице;4 категория;Утвержден;2835.42;128972025300001;?;Polygon
906610828;улица Юрия Никулина;4 категория;Утвержден;9101.0208;124938554000001;?;Polygon
913388356;Подъезд к д 1 от ул. Маршала Шапошникова;4 категория;Утвержден;2570.0555;130692711100001;?;Polygon
914079787;Фестивальная улица подъезд к 8 с 2;4 категория;Утвержден;4331.76;108294506900001;?;Polygon
915397351;Зеленоградская улица 15 автостоянка;4 категория;Утвержден;4091.44;133102040700001;?;Polygon
930931670;Проезд от ул Маршала Шапошникова до ул. Генерала Сандалова вдоль гостиницы «Аэростар»;4 категория;Утвержден;3314.88;132074881900001;?;Polygon
930931670;Проезд от ул Маршала Шапошникова до ул. Генерала Сандалова вдоль гостиницы «Аэростар»;4 категория;Утвержден;3314.88;132074881900001;?;Polygon
937069970;Проезд от улицы Лихоборские Бугры до 4-го Новомихалковского проезда вдоль д.63;4 категория;Утвержден;4525.5;107197655500001;?;Polygon
937167505;ул. Большая Академическая (разворотный участок от ул. Космонавта Волкова);1 категория;Утвержден;11159.2735;127366898200001;?;Polygon
937922589;ул. Большая Академическая (разворотный участок от ул. З. и А. Космодемьянских);1 категория;Утвержден;1861.57;102863889300001;?;Polygon
942003713;Проезд от Фестивальной улицы до Храма;4 категория;Утвержден;452.68;132074898300001;?;Polygon
942735034;Проезд от ул. Черняховского до Кочновского проезда;4 категория;Утвержден;1058.598;109758369500001;?;Polygon
945059477;Проезд от ОДХ «Проезд от ул Вагоноремонтная д 4 до ЛКСМиК» до въезда в физкультурно-оздоровительного центра;4 категория;Утвержден;122.04;132074861500001;?;Polygon
945154270;парковка на пересечении тимирязевской улицы и Дмитровского проезда (у торгового центра парк 11);4 категория;Утвержден;794.35;129598736900001;?;Polygon
945154270;парковка на пересечении тимирязевской улицы и Дмитровского проезда (у торгового центра парк 11);4 категория;Утвержден;794.35;129598736900001;?;Polygon
946451160;Проезд в тупик от Новосходненского шоссе дома 28 до дома 26;4 категория;Утвержден;295.96;125059676500001;?;Polygon
947838051;Проезд от ул. Адмирала Макарова до дома 38, к. 2 по Ленинградскому шоссе;4 категория;Утвержден;874.52;128972569300001;?;Polygon
949259699;г.Москва, САО Проезд от Новосходненского шоссе дома 84 до дома 74;4 категория;Утвержден;624.72;132759818300001;?;Polygon
949261261;Проезд от Новосходненского ш. до ст.«Новоподрезково» (Верескино);4 категория;Утвержден;6763.38;132558930900001;?;Polygon
949262595;Проезд от Новосходненского шоссе от дома 72 дома 74;5 категория;Утвержден;523.96;132164612200001;?;Polygon
949264400;Проезд от Ленинградского шоссе к 374 дому;5 категория;Утвержден;657.25;97673267500001;?;Polygon
949276145;Проезд от Ленинградского шоссе 296 до дома 300;4 категория;Утвержден;1845.21;125059676300001;?;Polygon
949276145;Проезд от Ленинградского шоссе 296 до дома 300;4 категория;Утвержден;1845.21;125059676300001;?;Polygon
951786094;Проезд от Локомотивного проезда до дома 21 (НИИ Строительной физики);4 категория;Утвержден;1945.42;113203594100001;?;Polygon
969198965;Проезд от Московской аллеи до Петровско-Разумовской аллеи;4 категория;Утвержден;6198.3;124937538400001;?;Polygon
972447957;Проезд вдоль Дмитровского ш. от Яхромского проезда.;4 категория;Утвержден;2528.22;105369217100001;?;Polygon
972879636;Проезд от Тимирязевской до Вучетича вдоль дома 33;5 категория;Утвержден;2073.1935;132475982200001;?;Polygon
974240417;Проезд от Новосходненского шоссе дома 42 до дома 46 стр 12;4 категория;Утвержден;1124.4222;120073625500001;?;Polygon
975114306;Подъезд от Михалковской улицы к станции МЦК Коптево;4 категория;Утвержден;2170.3509;97511430600001;?;Polygon
999501146;Подъезд к Храму от Ленинградского шоссе;4 категория;Утвержден;665.91;132567555800001;?;Polygon
1022423476;Сигнальный проезд САО;4 категория;Утвержден;11876.0877;132062074500001;?;Polygon
1030392802;Проезд к МВД (район Коптево);4 категория;Утвержден;2132.8;129598738900001;?;Polygon
1030392802;Проезд к МВД (район Коптево);4 категория;Утвержден;2132.8;129598738900001;?;Polygon
1030712239;Проезд к Грузовому автосервису, Ижорская д.6 с.9;4 категория;Утвержден;273.44;132074881100001;?;Polygon
1030965467;Подъезд от Ижорской улицы к д.8 с.2;4 категория;Утвержден;2085.18;132074877700001;?;Polygon
1030969007;Подъезд от Ижорской улицы к д.8Г с.1;4 категория;Утвержден;346.4;132074880500001;?;Polygon
1031019619;Проектируемый проезд №7537;4 категория;Утвержден;2288.12;129598824100001;?;Polygon
1031019619;Проектируемый проезд №7537;4 категория;Утвержден;2288.12;129598824100001;?;Polygon
1032088176;Проектируемый проезд №8095;4 категория;Утвержден;5997;129598825300001;?;Polygon
1032247722;Проезд к Ленинградскому шоссе, вл. 65;4 категория;Утвержден;3958.42;125317303400001;?;Polygon
1032750144;Подъезд от Путейской улицы к автомойке;4 категория;Утвержден;839.88;132074879700001;?;Polygon
1032919520;ул. Сперанского;4 категория;Утвержден;2360.94;110056120000001;?;Polygon
1033299114;Керамический пр. вл.63;4 категория;Утвержден;1215.67;133173018900001;?;Polygon
1058620233;ТПУ Зорге ( «Новопесчанная»);4 категория;Утвержден;2342.6;132074885100001;?;Polygon
1063470058;Территория перед парком «Петра Алексеева»;4 категория;Утвержден;2159.61;106347005800001;?;Polygon
1088989311;Проезд к Ленинградскому шоссе, вл. 77А, стр.1;4 категория;Утвержден;642.83;111703317100001;?;Polygon
1091126751;Проезд к Правобережной улице, вл. 1Б;4 категория;Утвержден;2857.74;125316680200001;?;Polygon
1093232879;Парковка у Управы района Сокол;4 категория;Утвержден;1686.47;128007010700001;?;Polygon
1095516707;Проезд между домами 24, строение 2 и 26, строение 2 по Онежской улице;4 категория;Утвержден;624.26;109809397300001;?;Polygon
1095528747;ул. Маршала Шапошникова, 37А с.4;4 категория;Утвержден;463.89;123536254000001;?;Polygon
1095555469;Ленинградское ш., д.362 А;4 категория;Утвержден;1872.28;109555546900001;?;Polygon
1095570701;Проезд от ул.Бурцевская до пруда;4 категория;Утвержден;417.92;130890815200001;?;Polygon
1095571369;Проезд вдоль дома 10 с. 2 по улице Вучетича;4 категория;Утвержден;1361.48;113189325200001;?;Polygon
1095983999;Проезд от ул. Академика Лисицина до Дмитровского ш. д. 9Бс2;4 категория;Утвержден;495.92;129598826300001;?;Polygon
1095984858;Автостоянка возле дома 38 по Беломорской улице;4 категория;Утвержден;502.9;109598485800001;?;Polygon
1095989763;Автостоянка на ул. Дыбенко напротив магазина Мираторг;4 категория;Утвержден;1201.56;109598976300001;?;Polygon
1096633229;Подъезд от 3-ей Магистральной ул. к автобазе ОЭК 18 с.1;4 категория;Утвержден;2974.85;132074883100001;?;Polygon
1096660389;Проезд от Смольной улицы к гаражам;4 категория;Утвержден;928.41;109666038900001;?;Polygon
1096745514;Проектируемый проезд № 6037;4 категория;Утвержден;7165.08;132074874100001;?;Polygon
1096745514;Проектируемый проезд № 6037;4 категория;Утвержден;7165.08;132074874100001;?;Polygon
1096755430;Автостоянка на ул. Дыбенко напротив ЖК Левобережный;4 категория;Утвержден;889.14;109675543000001;?;Polygon
1097252516;Проезд к Дубнинскому пр. 102;4 категория;Утвержден;4962.99;132074853500001;?;Polygon
1097300315;Парковка вдоль бескудниковского бульвара;4 категория;Утвержден;2619.34;109802841100001;?;Polygon
1097475554;ДТС тер. «ДИКБ № 6 ДЗМ» филиал 2;4 категория;Утвержден;3155.94;130692752700001;?;Polygon
1097558344;Проезд к Дубнинской улице 83А;4 категория;Утвержден;10394.42;132074852900001;?;Polygon
1097558344;Проезд к Дубнинской улице 83А;4 категория;Утвержден;10394.42;132074852900001;?;Polygon
1097581701;Автопарковка и заезды к фабрике Чайка;4 категория;Утвержден;1807.88;109758170100001;?;Polygon
1098037461;улица Александра Гомелевского;4 категория;Утвержден;26686.98;124954802000001;?;Polygon
1098111404;Парковка по ул. Полины Осипенко;4 категория;Утвержден;4308.37;126343491800001;?;Polygon
1098294562;Проезд от Старофилинской ул до строений 6 А;5 категория;Утвержден;4976.34;113900470100001;?;Polygon
1098294562;Проезд от Старофилинской ул до строений 6 А;5 категория;Утвержден;4976.34;113900470100001;?;Polygon
1099409751;Проезд от ул. Летчика Осканова до Дубнинской ул.;4 категория;Утвержден;5297.77;132063504500001;?;Polygon
1099944147;Проезд от Дмитровского шоссе до ТПУ Тимирязевская;4 категория;Утвержден;6526.66;132074891100001;?;Polygon
1100186205;Подъездные пути к ЖК Любовь и голуби;4 категория;Утвержден;4686.62;128007451400001;?;Polygon
1100186205;Подъездные пути к ЖК Любовь и голуби;4 категория;Утвержден;4686.62;128007451400001;?;Polygon
1100220890;ТПУ Дмитровская Жилищник Савеловский;9 категория;Утвержден;2553.89;131275195400001;?;Polygon
1101089063;Проезд между д.7 и д.9 к.1 по ул. Вучетича;4 категория;Утвержден;1301.77;125224913000001;?;Polygon
1122668926;ул. Хачатуряна (САО);1 категория;Утвержден;36291.1;127459161800001;?;Polygon
1167939427;ул. 800-летия Москвы от пересечения с Дубнинской ул. до пересечения с Керамическим проездом;2 категория;Утвержден;8511.95;127411943300001;?;Polygon
1167939427;ул. 800-летия Москвы от пересечения с Дубнинской ул. до пересечения с Керамическим проездом;2 категория;Утвержден;8511.95;127411943300001;?;Polygon
1167941281;Бескудниковский путепровод;1 категория;Утвержден;7778.6;127421716300001;?;Polygon
1167944427;Правосторонний съезд с ул. Талдомская на Путейскую ул.;4 категория;Утвержден;4250;127411996100001;?;Polygon
1207225628;Парковка у «ПАО НПО Алмаз»;4 категория;Утвержден;1823.53;123754985300001;?;Polygon
1250430885;Ленинградское шоссе вл.6;4 категория;Утвержден;562.81;125043088500001;?;Polygon
1260391006;Дорога к комплексу сооружений для очистки поверхностного стока на Новосходненском шоссе;4 категория;Утвержден;249.59;133353544600001;?;Polygon
1277470679;Дубнинская улица, д. 8 «А»;4 категория;Утвержден;459.53;127747067900001;?;Polygon
1297985345;3-я Подрезковская улица, школа;4 категория;Утвержден;1560.16;129798534500001;?;Polygon
1320389092;Территория у станции метро Полежаевская (пп №5488);4 категория;Утвержден;18091.7;132038909200001;?;Polygon
1323200869;Проезд от Хорошевского ш. к ЖК Династия;4 категория;Утвержден;11403.2;132608712400001;?;Polygon
1323990853;Продольная аллея;4 категория;Утвержден;1879.47;132559812200001;?;Polygon
1324082717;Проезд к д. 49, к.1 по Дмитровскому шоссе;4 категория;Утвержден;2189.11;132475986500001;?;Polygon
1324082717;Проезд к д. 49, к.1 по Дмитровскому шоссе;4 категория;Утвержден;2189.11;132475986500001;?;Polygon
1324082717;Проезд к д. 49, к.1 по Дмитровскому шоссе;4 категория;Утвержден;2189.11;132475986500001;?;Polygon
1324244810;Автопарковка (Хорошевское шоссе 43 стр.1);5 категория;Утвержден;3364.24;132641670900001;?;Polygon
1324262183;Автопарковка напротив д. 1 А по улице Линии Октябрьской Железной Дороги;4 категория;Утвержден;5182.03;132559812000001;?;Polygon
1324262183;Автопарковка напротив д. 1 А по улице Линии Октябрьской Железной Дороги;4 категория;Утвержден;5182.03;132559812000001;?;Polygon
1324262183;Автопарковка напротив д. 1 А по улице Линии Октябрьской Железной Дороги;4 категория;Утвержден;5182.03;132559812000001;?;Polygon
1324262183;Автопарковка напротив д. 1 А по улице Линии Октябрьской Железной Дороги;4 категория;Утвержден;5182.03;132559812000001;?;Polygon
1324732280;Автопарковки (Дмитровское ш. 107Д);4 категория;Утвержден;1330.15;132614252200001;?;Polygon
1324732280;Автопарковки (Дмитровское ш. 107Д);4 категория;Утвержден;1330.15;132614252200001;?;Polygon
1324732280;Автопарковки (Дмитровское ш. 107Д);4 категория;Утвержден;1330.15;132614252200001;?;Polygon
1324732294;Автопарковки (Дмитровское ш. 107);4 категория;Утвержден;2045.11;132614252600001;?;Polygon
1324732294;Автопарковки (Дмитровское ш. 107);4 категория;Утвержден;2045.11;132614252600001;?;Polygon
1324743203;Автостоянка на пересечении Дмитровского шоссе и Локомотивного проезда;4 категория;Утвержден;2229.08;132588069600001;?;Polygon
1324772152;Автопарковка (Савеловская эстакада);4 категория;Утвержден;782.45;132559838900001;?;Polygon
1325004066;Проектируемый проезд № 7965;4 категория;Утвержден;1725.82;132555851400001;?;Polygon
1325005215;Подъезд к Охтинский проезд, 6;5 категория;Утвержден;393.66;132500521500001;?;Polygon
1325035243;Подъезд к 2-я улица Новосёлки, 5;5 категория;Утвержден;247.38;132503524300001;?;Polygon
1325069263;Территория по улице Мелькисаровская 2 с2;4 категория;Утвержден;572.79;132506926300001;?;Polygon
1325071078;Объездная дорога у поселка Мелькисарово;5 категория;Утвержден;2700.9;132507107800001;?;Polygon
1325097032;Проезд от Ходынского бульвара к ЖК Лайнер;4 категория;Утвержден;16176.11;132641669300001;?;Polygon
1325097142;Проезд от ул. Авиаконструктора Микояна к ЖК Лайнер;4 категория;Утвержден;10538.58;132641670300001;?;Polygon
1325097190;Автопарковка (ул. Верхняя Масловка, 20с1);4 категория;Утвержден;585.39;132659138900001;?;Polygon
1325125081;Автопарковки по 80 км МКАД;4 категория;Утвержден;6353.5;132614252800001;?;Polygon
1325125081;Автопарковки по 80 км МКАД;4 категория;Утвержден;6353.5;132614252800001;?;Polygon
1325127964;проезд от Лобненской до Ангарской;4 категория;Утвержден;4147.8;132614253000001;?;Polygon
1325129225;Проезд от ул. Приорова до ул. Клары Цеткин;4 категория;Утвержден;1090.65;132614248200001;?;Polygon
1325130165;Подъезд к дому 5А по Старокоптевскому переулку;4 категория;Утвержден;2580.56;132614248600001;?;Polygon
1325309435;Автопарковка вдоль Кочновского пр. 4;4 категория;Утвержден;3182.81;132659138400001;?;Polygon
1325309435;Автопарковка вдоль Кочновского пр. 4;4 категория;Утвержден;3182.81;132659138400001;?;Polygon
1325309435;Автопарковка вдоль Кочновского пр. 4;4 категория;Утвержден;3182.81;132659138400001;?;Polygon
1325309469;Проезд от ул. Юрия Никулина;4 категория;Утвержден;1707.93;132659138700001;?;Polygon
1325311400;Автопарковка напротив д. 13 А по ул. Поленова;4 категория;Утвержден;459.35;132559982400001;?;Polygon
1325315786;Проезд от улицы Зорге к дому 36;4 категория;Утвержден;723.1;132563040400001;?;Polygon
1325339246;Проезды от 3-го Лихачевского переулка до предприятий;4 категория;Утвержден;759.28;132558795100001;?;Polygon
1325339246;Проезды от 3-го Лихачевского переулка до предприятий;4 категория;Утвержден;759.28;132558795100001;?;Polygon
1325339246;Проезды от 3-го Лихачевского переулка до предприятий;4 категория;Утвержден;759.28;132558795100001;?;Polygon
1325339246;Проезды от 3-го Лихачевского переулка до предприятий;4 категория;Утвержден;759.28;132558795100001;?;Polygon
1325339246;Проезды от 3-го Лихачевского переулка до предприятий;4 категория;Утвержден;759.28;132558795100001;?;Polygon
1325339246;Проезды от 3-го Лихачевского переулка до предприятий;4 категория;Утвержден;759.28;132558795100001;?;Polygon
1325839481;Проезд между домами 13 и 15 с.2 по 4-му Лихачевскому переулку;4 категория;Утвержден;1492.58;132917735600001;?;Polygon
1326265095;Проектируемый проезд № 3526А;4 категория;Утвержден;6473.18;132911987800001;?;Polygon
1331614005;Технологическая часть ТПУ на станции метро Верхние Лихоборы;4 категория;Утвержден;15651.55;133161400500001;?;Polygon
1334361572;Проезд вдоль станции метро Лианозово;3 категория;Утвержден;4787.66;133436157200001;?;Polygon
